Time,Variable,Value
2:37:33 PM,Vehicle State 2 (Error Code),None
2:37:33 PM,Vehicle State 3 (Key State/Position),RUN
2:37:33 PM,Vehicle State 4 (Speed),17.29379858
2:37:33 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:33 PM,Vehicle State 6 (Drive Mode),Normal
2:37:33 PM,Accessory A Type,Front Light Bar
2:37:33 PM,Accessory A State,0
2:37:33 PM,Accessory A Power Draw,0
2:37:33 PM,Accessory B Type,Rear Chase Light
2:37:33 PM,Accessory B State,2
2:37:33 PM,Accessory B Power Draw,22.21433349
2:37:33 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:33 PM,GPS Location,"43.073281885029786,-89.40100395480862"
2:37:33 PM,Vehicle State 1 (Drive Position),Drive
2:37:33 PM,Vehicle State 2 (Error Code),None
2:37:33 PM,Vehicle State 3 (Key State/Position),RUN
2:37:33 PM,Vehicle State 4 (Speed),23.33152919
2:37:33 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:33 PM,Vehicle State 6 (Drive Mode),Eco
2:37:33 PM,Accessory A Type,Front Light Bar
2:37:33 PM,Accessory A State,0
2:37:33 PM,Accessory A Power Draw,0
2:37:33 PM,Accessory B Type,Rear Chase Light
2:37:33 PM,Accessory B State,2
2:37:33 PM,Accessory B Power Draw,21.59242829
2:37:33 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:33 PM,GPS Location,"43.07333825831621,-89.4010044865127"
2:37:33 PM,Vehicle State 1 (Drive Position),Drive
2:37:33 PM,Vehicle State 2 (Error Code),None
2:37:33 PM,Vehicle State 3 (Key State/Position),RUN
2:37:33 PM,Vehicle State 4 (Speed),22.88166435
2:37:33 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:33 PM,Vehicle State 6 (Drive Mode),Sport
2:37:33 PM,Accessory A Type,Front Light Bar
2:37:33 PM,Accessory A State,0
2:37:33 PM,Accessory A Power Draw,0
2:37:33 PM,Accessory B Type,Rear Chase Light
2:37:33 PM,Accessory B State,2
2:37:33 PM,Accessory B Power Draw,22.33796823
2:37:34 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:34 PM,GPS Location,"43.07340163199203,-89.40106266736534"
2:37:34 PM,Vehicle State 1 (Drive Position),Drive
2:37:34 PM,Vehicle State 2 (Error Code),None
2:37:34 PM,Vehicle State 3 (Key State/Position),RUN
2:37:34 PM,Vehicle State 4 (Speed),27.00917677
2:37:34 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:34 PM,Vehicle State 6 (Drive Mode),Eco
2:37:34 PM,Accessory A Type,Front Light Bar
2:37:34 PM,Accessory A State,0
2:37:34 PM,Accessory A Power Draw,0
2:37:34 PM,Accessory B Type,Rear Chase Light
2:37:34 PM,Accessory B State,2
2:37:34 PM,Accessory B Power Draw,22.42663177
2:37:34 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:34 PM,GPS Location,"43.073427259913814,-89.40104550722549"
2:37:34 PM,Vehicle State 1 (Drive Position),Drive
2:37:34 PM,Vehicle State 2 (Error Code),None
2:37:34 PM,Vehicle State 3 (Key State/Position),RUN
2:37:34 PM,Vehicle State 4 (Speed),28.51580987
2:37:34 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:34 PM,Vehicle State 6 (Drive Mode),Eco
2:37:34 PM,Accessory A Type,Front Light Bar
2:37:34 PM,Accessory A State,0
2:37:34 PM,Accessory A Power Draw,0
2:37:34 PM,Accessory B Type,Rear Chase Light
2:37:34 PM,Accessory B State,2
2:37:34 PM,Accessory B Power Draw,22.14430174
2:37:34 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:34 PM,GPS Location,"43.07343405168914,-89.40099966328444"
2:37:34 PM,Vehicle State 1 (Drive Position),Drive
2:37:34 PM,Vehicle State 2 (Error Code),None
2:37:34 PM,Vehicle State 3 (Key State/Position),RUN
2:37:34 PM,Vehicle State 4 (Speed),27.11119411
2:37:34 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:34 PM,Vehicle State 6 (Drive Mode),Normal
2:37:34 PM,Accessory A Type,Front Light Bar
2:37:34 PM,Accessory A State,0
2:37:34 PM,Accessory A Power Draw,0
2:37:34 PM,Accessory B Type,Rear Chase Light
2:37:34 PM,Accessory B State,2
2:37:34 PM,Accessory B Power Draw,21.53145199
2:37:34 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:34 PM,GPS Location,"43.07341852798771,-89.40096967893615"
2:37:34 PM,Vehicle State 1 (Drive Position),Drive
2:37:34 PM,Vehicle State 2 (Error Code),None
2:37:34 PM,Vehicle State 3 (Key State/Position),RUN
2:37:34 PM,Vehicle State 4 (Speed),31.31072153
2:37:34 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:34 PM,Vehicle State 6 (Drive Mode),Sport
2:37:34 PM,Accessory A Type,Front Light Bar
2:37:34 PM,Accessory A State,0
2:37:34 PM,Accessory A Power Draw,0
2:37:34 PM,Accessory B Type,Rear Chase Light
2:37:34 PM,Accessory B State,2
2:37:34 PM,Accessory B Power Draw,22.10829956
2:37:34 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:34 PM,GPS Location,"43.073405845710774,-89.40098960204807"
2:37:34 PM,Vehicle State 1 (Drive Position),Drive
2:37:34 PM,Vehicle State 2 (Error Code),None
2:37:34 PM,Vehicle State 3 (Key State/Position),RUN
2:37:34 PM,Vehicle State 4 (Speed),16.3922292
2:37:34 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:34 PM,Vehicle State 6 (Drive Mode),Normal
2:37:34 PM,Accessory A Type,Front Light Bar
2:37:34 PM,Accessory A State,0
2:37:34 PM,Accessory A Power Draw,0
2:37:34 PM,Accessory B Type,Rear Chase Light
2:37:34 PM,Accessory B State,2
2:37:34 PM,Accessory B Power Draw,22.10003058
2:37:34 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:34 PM,GPS Location,"43.07336652183111,-89.40106240653009"
2:37:34 PM,Vehicle State 1 (Drive Position),Drive
2:37:34 PM,Vehicle State 2 (Error Code),None
2:37:34 PM,Vehicle State 3 (Key State/Position),RUN
2:37:34 PM,Vehicle State 4 (Speed),28.12185694
2:37:34 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:34 PM,Vehicle State 6 (Drive Mode),Normal
2:37:34 PM,Accessory A Type,Front Light Bar
2:37:34 PM,Accessory A State,0
2:37:34 PM,Accessory A Power Draw,0
2:37:34 PM,Accessory B Type,Rear Chase Light
2:37:34 PM,Accessory B State,2
2:37:34 PM,Accessory B Power Draw,22.3615675
2:37:34 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:34 PM,GPS Location,"43.07341483263969,-89.40106281340157"
2:37:34 PM,Vehicle State 1 (Drive Position),Drive
2:37:34 PM,Vehicle State 2 (Error Code),None
2:37:34 PM,Vehicle State 3 (Key State/Position),RUN
2:37:34 PM,Vehicle State 4 (Speed),27.61982895
2:37:34 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:34 PM,Vehicle State 6 (Drive Mode),Sport
2:37:34 PM,Accessory A Type,Front Light Bar
2:37:34 PM,Accessory A State,0
2:37:34 PM,Accessory A Power Draw,0
2:37:34 PM,Accessory B Type,Rear Chase Light
2:37:34 PM,Accessory B State,2
2:37:34 PM,Accessory B Power Draw,24.65579648
2:37:34 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:34 PM,GPS Location,"43.073360204772044,-89.4010929426401"
2:37:34 PM,Vehicle State 1 (Drive Position),Drive
2:37:34 PM,Vehicle State 2 (Error Code),None
2:37:34 PM,Vehicle State 3 (Key State/Position),RUN
2:37:34 PM,Vehicle State 4 (Speed),29.39701092
2:37:34 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:34 PM,Vehicle State 6 (Drive Mode),Normal
2:37:34 PM,Accessory A Type,Front Light Bar
2:37:34 PM,Accessory A State,0
2:37:34 PM,Accessory A Power Draw,0
2:37:34 PM,Accessory B Type,Rear Chase Light
2:37:34 PM,Accessory B State,2
2:37:34 PM,Accessory B Power Draw,23.57631351
2:37:34 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:34 PM,GPS Location,"43.073369834941836,-89.40109251745679"
2:37:34 PM,Vehicle State 1 (Drive Position),Drive
2:37:34 PM,Vehicle State 2 (Error Code),None
2:37:34 PM,Vehicle State 3 (Key State/Position),RUN
2:37:34 PM,Vehicle State 4 (Speed),5.558709084
2:37:34 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:34 PM,Vehicle State 6 (Drive Mode),Sport
2:37:34 PM,Accessory A Type,Front Light Bar
2:37:34 PM,Accessory A State,0
2:37:34 PM,Accessory A Power Draw,0
2:37:34 PM,Accessory B Type,Rear Chase Light
2:37:34 PM,Accessory B State,2
2:37:34 PM,Accessory B Power Draw,21.44988594
2:37:34 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:34 PM,GPS Location,"43.07337965067588,-89.40108605125864"
2:37:34 PM,Vehicle State 1 (Drive Position),Drive
2:37:34 PM,Vehicle State 2 (Error Code),None
2:37:34 PM,Vehicle State 3 (Key State/Position),RUN
2:37:34 PM,Vehicle State 4 (Speed),6.843522799
2:37:34 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:34 PM,Vehicle State 6 (Drive Mode),Eco
2:37:34 PM,Accessory A Type,Front Light Bar
2:37:34 PM,Accessory A State,0
2:37:34 PM,Accessory A Power Draw,0
2:37:34 PM,Accessory B Type,Rear Chase Light
2:37:34 PM,Accessory B State,2
2:37:34 PM,Accessory B Power Draw,22.21194579
2:37:35 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:35 PM,GPS Location,"43.073349429598956,-89.40113482075405"
2:37:35 PM,Vehicle State 1 (Drive Position),Drive
2:37:35 PM,Vehicle State 2 (Error Code),None
2:37:35 PM,Vehicle State 3 (Key State/Position),RUN
2:37:35 PM,Vehicle State 4 (Speed),19.60768883
2:37:35 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:35 PM,Vehicle State 6 (Drive Mode),Eco
2:37:35 PM,Accessory A Type,Front Light Bar
2:37:35 PM,Accessory A State,0
2:37:35 PM,Accessory A Power Draw,0
2:37:35 PM,Accessory B Type,Rear Chase Light
2:37:35 PM,Accessory B State,2
2:37:35 PM,Accessory B Power Draw,23.09612878
2:37:35 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:35 PM,GPS Location,"43.07327385789641,-89.40118618202514"
2:37:35 PM,Vehicle State 1 (Drive Position),Drive
2:37:35 PM,Vehicle State 2 (Error Code),None
2:37:35 PM,Vehicle State 3 (Key State/Position),RUN
2:37:35 PM,Vehicle State 4 (Speed),32.79089981
2:37:35 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:35 PM,Vehicle State 6 (Drive Mode),Eco
2:37:35 PM,Accessory A Type,Front Light Bar
2:37:35 PM,Accessory A State,0
2:37:35 PM,Accessory A Power Draw,0
2:37:35 PM,Accessory B Type,Rear Chase Light
2:37:35 PM,Accessory B State,2
2:37:35 PM,Accessory B Power Draw,22.15398865
2:37:35 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:35 PM,GPS Location,"43.073250281946045,-89.40122754008067"
2:37:35 PM,Vehicle State 1 (Drive Position),Drive
2:37:35 PM,Vehicle State 2 (Error Code),None
2:37:35 PM,Vehicle State 3 (Key State/Position),RUN
2:37:35 PM,Vehicle State 4 (Speed),14.81652204
2:37:35 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:35 PM,Vehicle State 6 (Drive Mode),Normal
2:37:35 PM,Accessory A Type,Front Light Bar
2:37:35 PM,Accessory A State,0
2:37:35 PM,Accessory A Power Draw,0
2:37:35 PM,Accessory B Type,Rear Chase Light
2:37:35 PM,Accessory B State,2
2:37:35 PM,Accessory B Power Draw,21.77167645
2:37:35 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:35 PM,GPS Location,"43.073257597663556,-89.40123946224216"
2:37:35 PM,Vehicle State 1 (Drive Position),Drive
2:37:35 PM,Vehicle State 2 (Error Code),None
2:37:35 PM,Vehicle State 3 (Key State/Position),RUN
2:37:35 PM,Vehicle State 4 (Speed),6.137462689
2:37:35 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:35 PM,Vehicle State 6 (Drive Mode),Eco
2:37:35 PM,Accessory A Type,Front Light Bar
2:37:35 PM,Accessory A State,0
2:37:35 PM,Accessory A Power Draw,0
2:37:35 PM,Accessory B Type,Rear Chase Light
2:37:35 PM,Accessory B State,2
2:37:35 PM,Accessory B Power Draw,23.26017607
2:37:35 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:35 PM,GPS Location,"43.07327012116607,-89.40123079126097"
2:37:35 PM,Vehicle State 1 (Drive Position),Drive
2:37:35 PM,Vehicle State 2 (Error Code),None
2:37:35 PM,Vehicle State 3 (Key State/Position),RUN
2:37:35 PM,Vehicle State 4 (Speed),22.70612267
2:37:35 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:35 PM,Vehicle State 6 (Drive Mode),Normal
2:37:35 PM,Accessory A Type,Front Light Bar
2:37:35 PM,Accessory A State,0
2:37:35 PM,Accessory A Power Draw,0
2:37:35 PM,Accessory B Type,Rear Chase Light
2:37:35 PM,Accessory B State,2
2:37:35 PM,Accessory B Power Draw,21.54819583
2:37:35 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:35 PM,GPS Location,"43.07327259461814,-89.40123112558848"
2:37:35 PM,Vehicle State 1 (Drive Position),Drive
2:37:35 PM,Vehicle State 2 (Error Code),None
2:37:35 PM,Vehicle State 3 (Key State/Position),RUN
2:37:35 PM,Vehicle State 4 (Speed),0.977363163
2:37:35 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:35 PM,Vehicle State 6 (Drive Mode),Normal
2:37:35 PM,Accessory A Type,Front Light Bar
2:37:35 PM,Accessory A State,0
2:37:35 PM,Accessory A Power Draw,0
2:37:35 PM,Accessory B Type,Rear Chase Light
2:37:35 PM,Accessory B State,2
2:37:35 PM,Accessory B Power Draw,20.57278362
2:37:35 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:35 PM,GPS Location,"43.073276158689175,-89.4011602953461"
2:37:35 PM,Vehicle State 1 (Drive Position),Drive
2:37:35 PM,Vehicle State 2 (Error Code),None
2:37:35 PM,Vehicle State 3 (Key State/Position),RUN
2:37:35 PM,Vehicle State 4 (Speed),28.99197167
2:37:35 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:35 PM,Vehicle State 6 (Drive Mode),Sport
2:37:35 PM,Accessory A Type,Front Light Bar
2:37:35 PM,Accessory A State,0
2:37:35 PM,Accessory A Power Draw,0
2:37:35 PM,Accessory B Type,Rear Chase Light
2:37:35 PM,Accessory B State,2
2:37:35 PM,Accessory B Power Draw,23.93927924
2:37:35 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:35 PM,GPS Location,"43.0732660491813,-89.40116434356672"
2:37:35 PM,Vehicle State 1 (Drive Position),Drive
2:37:35 PM,Vehicle State 2 (Error Code),None
2:37:35 PM,Vehicle State 3 (Key State/Position),RUN
2:37:35 PM,Vehicle State 4 (Speed),3.975752765
2:37:35 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:35 PM,Vehicle State 6 (Drive Mode),Eco
2:37:35 PM,Accessory A Type,Front Light Bar
2:37:35 PM,Accessory A State,0
2:37:35 PM,Accessory A Power Draw,0
2:37:35 PM,Accessory B Type,Rear Chase Light
2:37:35 PM,Accessory B State,2
2:37:35 PM,Accessory B Power Draw,20.21790906
2:37:35 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:35 PM,GPS Location,"43.07326880366897,-89.40116407331585"
2:37:35 PM,Vehicle State 1 (Drive Position),Drive
2:37:35 PM,Vehicle State 2 (Error Code),None
2:37:35 PM,Vehicle State 3 (Key State/Position),RUN
2:37:35 PM,Vehicle State 4 (Speed),1.77331168
2:37:35 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:35 PM,Vehicle State 6 (Drive Mode),Normal
2:37:35 PM,Accessory A Type,Front Light Bar
2:37:35 PM,Accessory A State,0
2:37:35 PM,Accessory A Power Draw,0
2:37:35 PM,Accessory B Type,Rear Chase Light
2:37:35 PM,Accessory B State,2
2:37:35 PM,Accessory B Power Draw,21.32228953
2:37:35 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:35 PM,GPS Location,"43.07328481781411,-89.40113501514804"
2:37:35 PM,Vehicle State 1 (Drive Position),Drive
2:37:35 PM,Vehicle State 2 (Error Code),None
2:37:35 PM,Vehicle State 3 (Key State/Position),RUN
2:37:35 PM,Vehicle State 4 (Speed),15.79556152
2:37:35 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:35 PM,Vehicle State 6 (Drive Mode),Sport
2:37:35 PM,Accessory A Type,Front Light Bar
2:37:35 PM,Accessory A State,0
2:37:35 PM,Accessory A Power Draw,0
2:37:35 PM,Accessory B Type,Rear Chase Light
2:37:35 PM,Accessory B State,2
2:37:35 PM,Accessory B Power Draw,22.96122086
2:37:36 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:36 PM,GPS Location,"43.07328548498484,-89.40114721787802"
2:37:36 PM,Vehicle State 1 (Drive Position),Drive
2:37:36 PM,Vehicle State 2 (Error Code),None
2:37:36 PM,Vehicle State 3 (Key State/Position),RUN
2:37:36 PM,Vehicle State 4 (Speed),4.657555326
2:37:36 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:36 PM,Vehicle State 6 (Drive Mode),Eco
2:37:36 PM,Accessory A Type,Front Light Bar
2:37:36 PM,Accessory A State,0
2:37:36 PM,Accessory A Power Draw,0
2:37:36 PM,Accessory B Type,Rear Chase Light
2:37:36 PM,Accessory B State,2
2:37:36 PM,Accessory B Power Draw,22.78819015
2:37:36 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:36 PM,GPS Location,"43.07328978176614,-89.40114377706193"
2:37:36 PM,Vehicle State 1 (Drive Position),Drive
2:37:36 PM,Vehicle State 2 (Error Code),None
2:37:36 PM,Vehicle State 3 (Key State/Position),RUN
2:37:36 PM,Vehicle State 4 (Speed),9.285890118
2:37:36 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:36 PM,Vehicle State 6 (Drive Mode),Normal
2:37:36 PM,Accessory A Type,Front Light Bar
2:37:36 PM,Accessory A State,0
2:37:36 PM,Accessory A Power Draw,0
2:37:36 PM,Accessory B Type,Rear Chase Light
2:37:36 PM,Accessory B State,2
2:37:36 PM,Accessory B Power Draw,22.53077468
2:37:36 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:36 PM,GPS Location,"43.073288725684506,-89.40116523745274"
2:37:36 PM,Vehicle State 1 (Drive Position),Drive
2:37:36 PM,Vehicle State 2 (Error Code),None
2:37:36 PM,Vehicle State 3 (Key State/Position),RUN
2:37:36 PM,Vehicle State 4 (Speed),9.677847206
2:37:36 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:36 PM,Vehicle State 6 (Drive Mode),Normal
2:37:36 PM,Accessory A Type,Front Light Bar
2:37:36 PM,Accessory A State,0
2:37:36 PM,Accessory A Power Draw,0
2:37:36 PM,Accessory B Type,Rear Chase Light
2:37:36 PM,Accessory B State,2
2:37:36 PM,Accessory B Power Draw,22.36931436
2:37:36 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:36 PM,GPS Location,"43.07328536983691,-89.40117571963135"
2:37:36 PM,Vehicle State 1 (Drive Position),Drive
2:37:36 PM,Vehicle State 2 (Error Code),None
2:37:36 PM,Vehicle State 3 (Key State/Position),RUN
2:37:36 PM,Vehicle State 4 (Speed),4.81094657
2:37:36 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:36 PM,Vehicle State 6 (Drive Mode),Normal
2:37:36 PM,Accessory A Type,Front Light Bar
2:37:36 PM,Accessory A State,0
2:37:36 PM,Accessory A Power Draw,0
2:37:36 PM,Accessory B Type,Rear Chase Light
2:37:36 PM,Accessory B State,2
2:37:36 PM,Accessory B Power Draw,22.82637805
2:37:36 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:36 PM,GPS Location,"43.073293709023254,-89.40117477211372"
2:37:36 PM,Vehicle State 1 (Drive Position),Drive
2:37:36 PM,Vehicle State 2 (Error Code),None
2:37:36 PM,Vehicle State 3 (Key State/Position),RUN
2:37:36 PM,Vehicle State 4 (Speed),3.927171749
2:37:36 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:36 PM,Vehicle State 6 (Drive Mode),Normal
2:37:36 PM,Accessory A Type,Front Light Bar
2:37:36 PM,Accessory A State,0
2:37:36 PM,Accessory A Power Draw,0
2:37:36 PM,Accessory B Type,Rear Chase Light
2:37:36 PM,Accessory B State,2
2:37:36 PM,Accessory B Power Draw,23.80182322
2:37:36 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:36 PM,GPS Location,"43.07330247199555,-89.40115334527115"
2:37:36 PM,Vehicle State 1 (Drive Position),Drive
2:37:36 PM,Vehicle State 2 (Error Code),None
2:37:36 PM,Vehicle State 3 (Key State/Position),RUN
2:37:36 PM,Vehicle State 4 (Speed),7.52511041
2:37:36 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:36 PM,Vehicle State 6 (Drive Mode),Normal
2:37:36 PM,Accessory A Type,Front Light Bar
2:37:36 PM,Accessory A State,0
2:37:36 PM,Accessory A Power Draw,0
2:37:36 PM,Accessory B Type,Rear Chase Light
2:37:36 PM,Accessory B State,2
2:37:36 PM,Accessory B Power Draw,22.25937166
2:37:36 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:36 PM,GPS Location,"43.07330403681765,-89.40115543518905"
2:37:36 PM,Vehicle State 1 (Drive Position),Drive
2:37:36 PM,Vehicle State 2 (Error Code),None
2:37:36 PM,Vehicle State 3 (Key State/Position),RUN
2:37:36 PM,Vehicle State 4 (Speed),1.817739754
2:37:36 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:36 PM,Vehicle State 6 (Drive Mode),Eco
2:37:36 PM,Accessory A Type,Front Light Bar
2:37:36 PM,Accessory A State,0
2:37:36 PM,Accessory A Power Draw,0
2:37:36 PM,Accessory B Type,Rear Chase Light
2:37:36 PM,Accessory B State,2
2:37:36 PM,Accessory B Power Draw,21.76351581
2:37:36 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:36 PM,GPS Location,"43.07327353335802,-89.40113269428923"
2:37:36 PM,Vehicle State 1 (Drive Position),Drive
2:37:36 PM,Vehicle State 2 (Error Code),None
2:37:36 PM,Vehicle State 3 (Key State/Position),RUN
2:37:36 PM,Vehicle State 4 (Speed),31.81628564
2:37:36 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:36 PM,Vehicle State 6 (Drive Mode),Sport
2:37:36 PM,Accessory A Type,Front Light Bar
2:37:36 PM,Accessory A State,0
2:37:36 PM,Accessory A Power Draw,0
2:37:36 PM,Accessory B Type,Rear Chase Light
2:37:36 PM,Accessory B State,2
2:37:36 PM,Accessory B Power Draw,22.61012421
2:37:36 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:36 PM,GPS Location,"43.073272493229794,-89.40113244053265"
2:37:36 PM,Vehicle State 1 (Drive Position),Drive
2:37:36 PM,Vehicle State 2 (Error Code),None
2:37:36 PM,Vehicle State 3 (Key State/Position),RUN
2:37:36 PM,Vehicle State 4 (Speed),0.716651836
2:37:36 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:36 PM,Vehicle State 6 (Drive Mode),Eco
2:37:36 PM,Accessory A Type,Front Light Bar
2:37:36 PM,Accessory A State,0
2:37:36 PM,Accessory A Power Draw,0
2:37:36 PM,Accessory B Type,Rear Chase Light
2:37:36 PM,Accessory B State,2
2:37:36 PM,Accessory B Power Draw,22.1541449
2:37:36 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:36 PM,GPS Location,"43.07326926585435,-89.40116957011237"
2:37:36 PM,Vehicle State 1 (Drive Position),Drive
2:37:36 PM,Vehicle State 2 (Error Code),None
2:37:36 PM,Vehicle State 3 (Key State/Position),RUN
2:37:36 PM,Vehicle State 4 (Speed),14.50410831
2:37:36 PM,Vehicle State 5 (2WD/4WD),2WD
2:37:36 PM,Vehicle State 6 (Drive Mode),Normal
2:37:36 PM,Accessory A Type,Front Light Bar
2:37:36 PM,Accessory A State,0
2:37:36 PM,Accessory A Power Draw,0
2:37:36 PM,Accessory B Type,Rear Chase Light
2:37:36 PM,Accessory B State,2
2:37:36 PM,Accessory B Power Draw,24.49302219
2:37:37 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:37 PM,GPS Location,"43.07323242457153,-89.4011985061109"
2:37:37 PM,Vehicle State 1 (Drive Position),Drive
2:37:37 PM,Vehicle State 2 (Error Code),None
2:37:37 PM,Vehicle State 3 (Key State/Position),RUN
2:37:37 PM,Vehicle State 4 (Speed),20.52077563
2:37:37 PM,Vehicle State 5 (2WD/4WD),4WD
2:37:37 PM,Vehicle State 6 (Drive Mode),Normal
2:37:37 PM,Accessory A Type,Front Light Bar
2:37:37 PM,Accessory A State,0
2:37:37 PM,Accessory A Power Draw,0
2:37:37 PM,Accessory B Type,Rear Chase Light
2:37:37 PM,Accessory B State,2
2:37:37 PM,Accessory B Power Draw,23.22733925
2:37:37 PM,Vehicle VIN,1HGBH41JXMN109186
2:37:37 PM,GPS Location,"43.07313459195359,-89.40111697731591"
2:37:37 PM,Vehicle State 1 (Drive Position),Drive
