Time,Variable,Value
10:39:05 AM,Vehicle State 6 (Drive Mode),Eco
10:39:05 AM,Accessory A Type,Front Winch
10:39:05 AM,Accessory A State,Retracted
10:39:05 AM,Accessory A Power,0
10:39:05 AM,Accessory B Type,Audio System
10:39:05 AM,Accessory B Volume,62.15655094593806
10:39:05 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:05 AM,GPS Location,"43.07325610972999,-89.4009475047418"
10:39:05 AM,Vehicle State 1 (Drive Position),Drive
10:39:05 AM,Vehicle State 2 (Error Code),None
10:39:05 AM,Vehicle State 3 (Key State/Position),RUN
10:39:05 AM,Vehicle State 4 (Speed),1.0214079016688467
10:39:05 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:05 AM,Vehicle State 6 (Drive Mode),Normal
10:39:05 AM,Accessory A Type,Front Winch
10:39:05 AM,Accessory A State,Retracted
10:39:05 AM,Accessory A Power,0
10:39:05 AM,Accessory B Type,Audio System
10:39:05 AM,Accessory B Volume,3.064223705
10:39:05 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:05 AM,GPS Location,"43.07324777156379,-89.40096743636823"
10:39:05 AM,Vehicle State 1 (Drive Position),Drive
10:39:05 AM,Vehicle State 2 (Error Code),None
10:39:05 AM,Vehicle State 3 (Key State/Position),RUN
10:39:05 AM,Vehicle State 4 (Speed),6.984837055709583
10:39:05 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:05 AM,Vehicle State 6 (Drive Mode),Eco
10:39:05 AM,Accessory A Type,Front Winch
10:39:05 AM,Accessory A State,Retracted
10:39:05 AM,Accessory A Power,0
10:39:05 AM,Accessory B Type,Audio System
10:39:05 AM,Accessory B Volume,20.95451116712875
10:39:05 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:05 AM,GPS Location,"43.073230922315744,-89.4009507782259"
10:39:05 AM,Vehicle State 1 (Drive Position),Drive
10:39:05 AM,Vehicle State 2 (Error Code),None
10:39:05 AM,Vehicle State 3 (Key State/Position),RUN
10:39:05 AM,Vehicle State 4 (Speed),6.386344227268557
10:39:05 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:05 AM,Vehicle State 6 (Drive Mode),Eco
10:39:05 AM,Accessory A Type,Front Winch
10:39:05 AM,Accessory A State,Retracted
10:39:05 AM,Accessory A Power,0
10:39:05 AM,Accessory B Type,Audio System
10:39:05 AM,Accessory B Volume,19.15903268180567
10:39:05 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:05 AM,GPS Location,"43.0732280138411,-89.40095283883907"
10:39:05 AM,Vehicle State 1 (Drive Position),Drive
10:39:05 AM,Vehicle State 2 (Error Code),None
10:39:05 AM,Vehicle State 3 (Key State/Position),RUN
10:39:05 AM,Vehicle State 4 (Speed),2.2259790388200935
10:39:05 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:05 AM,Vehicle State 6 (Drive Mode),Eco
10:39:05 AM,Accessory A Type,Front Winch
10:39:05 AM,Accessory A State,Retracted
10:39:05 AM,Accessory A Power,0
10:39:05 AM,Accessory B Type,Audio System
10:39:05 AM,Accessory B Volume,6.6779371164602805
10:39:05 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:05 AM,GPS Location,"43.07328077058107,-89.40099278014762"
10:39:05 AM,Vehicle State 1 (Drive Position),Drive
10:39:05 AM,Vehicle State 2 (Error Code),None
10:39:05 AM,Vehicle State 3 (Key State/Position),RUN
10:39:05 AM,Vehicle State 4 (Speed),23.63691027257809
10:39:05 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:05 AM,Vehicle State 6 (Drive Mode),Eco
10:39:05 AM,Accessory A Type,Front Winch
10:39:05 AM,Accessory A State,Retracted
10:39:05 AM,Accessory A Power,0
10:39:05 AM,Accessory B Type,Audio System
10:39:05 AM,Accessory B Volume,70.91073081773426
10:39:06 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:06 AM,GPS Location,"43.07327519776887,-89.40104902015823"
10:39:06 AM,Vehicle State 1 (Drive Position),Drive
10:39:06 AM,Vehicle State 2 (Error Code),None
10:39:06 AM,Vehicle State 3 (Key State/Position),RUN
10:39:06 AM,Vehicle State 4 (Speed),21.51769417
10:39:06 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:06 AM,Vehicle State 6 (Drive Mode),Normal
10:39:06 AM,Accessory A Type,Front Winch
10:39:06 AM,Accessory A State,Retracted
10:39:06 AM,Accessory A Power,0
10:39:06 AM,Accessory B Type,Audio System
10:39:06 AM,Accessory B Volume,64.5530825
10:39:06 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:06 AM,GPS Location,"43.07327966840223,-89.40110071419834"
10:39:06 AM,Vehicle State 1 (Drive Position),Drive
10:39:06 AM,Vehicle State 2 (Error Code),None
10:39:06 AM,Vehicle State 3 (Key State/Position),RUN
10:39:06 AM,Vehicle State 4 (Speed),21.733710011446433
10:39:06 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:06 AM,Vehicle State 6 (Drive Mode),Eco
10:39:06 AM,Accessory A Type,Front Winch
10:39:06 AM,Accessory A State,Retracted
10:39:06 AM,Accessory A Power,0
10:39:06 AM,Accessory B Type,Audio System
10:39:06 AM,Accessory B Volume,65.20113003
10:39:06 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:06 AM,GPS Location,"43.073230248442556,-89.40103414359352"
10:39:06 AM,Vehicle State 1 (Drive Position),Drive
10:39:06 AM,Vehicle State 2 (Error Code),None
10:39:06 AM,Vehicle State 3 (Key State/Position),RUN
10:39:06 AM,Vehicle State 4 (Speed),25.620092060234196
10:39:06 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:06 AM,Vehicle State 6 (Drive Mode),Eco
10:39:06 AM,Accessory A Type,Front Winch
10:39:06 AM,Accessory A State,Retracted
10:39:06 AM,Accessory A Power,0
10:39:06 AM,Accessory B Type,Audio System
10:39:06 AM,Accessory B Volume,76.86027618070258
10:39:06 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:06 AM,GPS Location,"43.07326433697778,-89.40102467686572"
10:39:06 AM,Vehicle State 1 (Drive Position),Drive
10:39:06 AM,Vehicle State 2 (Error Code),None
10:39:06 AM,Vehicle State 3 (Key State/Position),RUN
10:39:06 AM,Vehicle State 4 (Speed),16.87315230591804
10:39:06 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:06 AM,Vehicle State 6 (Drive Mode),Sport
10:39:06 AM,Accessory A Type,Front Winch
10:39:06 AM,Accessory A State,Retracted
10:39:06 AM,Accessory A Power,0
10:39:06 AM,Accessory B Type,Audio System
10:39:06 AM,Accessory B Volume,50.61945691775412
10:39:06 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:06 AM,GPS Location,"43.073231469705675,-89.4010747909276"
10:39:06 AM,Vehicle State 1 (Drive Position),Drive
10:39:06 AM,Vehicle State 2 (Error Code),None
10:39:06 AM,Vehicle State 3 (Key State/Position),RUN
10:39:06 AM,Vehicle State 4 (Speed),23.053362222480327
10:39:06 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:06 AM,Vehicle State 6 (Drive Mode),Eco
10:39:06 AM,Accessory A Type,Front Winch
10:39:06 AM,Accessory A State,Retracted
10:39:06 AM,Accessory A Power,0
10:39:06 AM,Accessory B Type,Audio System
10:39:06 AM,Accessory B Volume,69.16008666744098
10:39:06 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:06 AM,GPS Location,"43.0732185060309,-89.40102207691045"
10:39:06 AM,Vehicle State 1 (Drive Position),Drive
10:39:06 AM,Vehicle State 2 (Error Code),None
10:39:06 AM,Vehicle State 3 (Key State/Position),RUN
10:39:06 AM,Vehicle State 4 (Speed),19.100716789879378
10:39:06 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:06 AM,Vehicle State 6 (Drive Mode),Normal
10:39:06 AM,Accessory A Type,Front Winch
10:39:06 AM,Accessory A State,Retracted
10:39:06 AM,Accessory A Power,0
10:39:06 AM,Accessory B Type,Audio System
10:39:06 AM,Accessory B Volume,57.302150369638134
10:39:06 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:06 AM,GPS Location,"43.07321707614167,-89.40100308411753"
10:39:06 AM,Vehicle State 1 (Drive Position),Drive
10:39:06 AM,Vehicle State 2 (Error Code),None
10:39:06 AM,Vehicle State 3 (Key State/Position),RUN
10:39:06 AM,Vehicle State 4 (Speed),10.183657306429577
10:39:06 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:06 AM,Vehicle State 6 (Drive Mode),Sport
10:39:06 AM,Accessory A Type,Front Winch
10:39:06 AM,Accessory A State,Retracted
10:39:06 AM,Accessory A Power,0
10:39:06 AM,Accessory B Type,Audio System
10:39:06 AM,Accessory B Volume,30.55097191928873
10:39:06 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:06 AM,GPS Location,"43.0732197821483,-89.40100390611136"
10:39:06 AM,Vehicle State 1 (Drive Position),Drive
10:39:06 AM,Vehicle State 2 (Error Code),None
10:39:06 AM,Vehicle State 3 (Key State/Position),RUN
10:39:06 AM,Vehicle State 4 (Speed),1.1450084736328248
10:39:06 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:06 AM,Vehicle State 6 (Drive Mode),Normal
10:39:06 AM,Accessory A Type,Front Winch
10:39:06 AM,Accessory A State,Retracted
10:39:06 AM,Accessory A Power,0
10:39:06 AM,Accessory B Type,Audio System
10:39:06 AM,Accessory B Volume,3.4350254208984743
10:39:06 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:06 AM,GPS Location,"43.07318719264592,-89.40092861583405"
10:39:06 AM,Vehicle State 1 (Drive Position),Drive
10:39:06 AM,Vehicle State 2 (Error Code),None
10:39:06 AM,Vehicle State 3 (Key State/Position),RUN
10:39:06 AM,Vehicle State 4 (Speed),29.13506854548893
10:39:06 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:06 AM,Vehicle State 6 (Drive Mode),Eco
10:39:06 AM,Accessory A Type,Front Winch
10:39:06 AM,Accessory A State,Retracted
10:39:06 AM,Accessory A Power,0
10:39:06 AM,Accessory B Type,Audio System
10:39:06 AM,Accessory B Volume,87.40520563646679
10:39:06 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:06 AM,GPS Location,"43.07321281617054,-89.4008916568352"
10:39:06 AM,Vehicle State 1 (Drive Position),Drive
10:39:06 AM,Vehicle State 2 (Error Code),None
10:39:06 AM,Vehicle State 3 (Key State/Position),RUN
10:39:06 AM,Vehicle State 4 (Speed),25.45958959303293
10:39:06 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:06 AM,Vehicle State 6 (Drive Mode),Sport
10:39:06 AM,Accessory A Type,Front Winch
10:39:06 AM,Accessory A State,Retracted
10:39:06 AM,Accessory A Power,0
10:39:06 AM,Accessory B Type,Audio System
10:39:06 AM,Accessory B Volume,76.37876877909879
10:39:07 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:07 AM,GPS Location,"43.073263573013705,-89.40094186209046"
10:39:07 AM,Vehicle State 1 (Drive Position),Drive
10:39:07 AM,Vehicle State 2 (Error Code),None
10:39:07 AM,Vehicle State 3 (Key State/Position),RUN
10:39:07 AM,Vehicle State 4 (Speed),30.053735349042263
10:39:07 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:07 AM,Vehicle State 6 (Drive Mode),Eco
10:39:07 AM,Accessory A Type,Front Winch
10:39:07 AM,Accessory A State,Retracted
10:39:07 AM,Accessory A Power,0
10:39:07 AM,Accessory B Type,Audio System
10:39:07 AM,Accessory B Volume,90.16120605
10:39:07 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:07 AM,GPS Location,"43.07325069876163,-89.40091613210899"
10:39:07 AM,Vehicle State 1 (Drive Position),Drive
10:39:07 AM,Vehicle State 2 (Error Code),None
10:39:07 AM,Vehicle State 3 (Key State/Position),RUN
10:39:07 AM,Vehicle State 4 (Speed),20.710603834736336
10:39:07 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:07 AM,Vehicle State 6 (Drive Mode),Sport
10:39:07 AM,Accessory A Type,Front Winch
10:39:07 AM,Accessory A State,Retracted
10:39:07 AM,Accessory A Power,0
10:39:07 AM,Accessory B Type,Audio System
10:39:07 AM,Accessory B Volume,62.13181150420901
10:39:07 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:07 AM,GPS Location,"43.073232729765756,-89.40088864558963"
10:39:07 AM,Vehicle State 1 (Drive Position),Drive
10:39:07 AM,Vehicle State 2 (Error Code),None
10:39:07 AM,Vehicle State 3 (Key State/Position),RUN
10:39:07 AM,Vehicle State 4 (Speed),25.614697190401884
10:39:07 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:07 AM,Vehicle State 6 (Drive Mode),Sport
10:39:07 AM,Accessory A Type,Front Winch
10:39:07 AM,Accessory A State,Retracted
10:39:07 AM,Accessory A Power,0
10:39:07 AM,Accessory B Type,Audio System
10:39:07 AM,Accessory B Volume,76.84409157120565
10:39:07 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:07 AM,GPS Location,"43.0731884834578,-89.40084375271648"
10:39:07 AM,Vehicle State 1 (Drive Position),Drive
10:39:07 AM,Vehicle State 2 (Error Code),None
10:39:07 AM,Vehicle State 3 (Key State/Position),RUN
10:39:07 AM,Vehicle State 4 (Speed),20.804956509745075
10:39:07 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:07 AM,Vehicle State 6 (Drive Mode),Sport
10:39:07 AM,Accessory A Type,Front Winch
10:39:07 AM,Accessory A State,Retracted
10:39:07 AM,Accessory A Power,0
10:39:07 AM,Accessory B Type,Audio System
10:39:07 AM,Accessory B Volume,62.414869529235226
10:39:07 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:07 AM,GPS Location,"43.07318642096801,-89.40082663669463"
10:39:07 AM,Vehicle State 1 (Drive Position),Drive
10:39:07 AM,Vehicle State 2 (Error Code),None
10:39:07 AM,Vehicle State 3 (Key State/Position),RUN
10:39:07 AM,Vehicle State 4 (Speed),9.401717899
10:39:07 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:07 AM,Vehicle State 6 (Drive Mode),Sport
10:39:07 AM,Accessory A Type,Front Winch
10:39:07 AM,Accessory A State,Retracted
10:39:07 AM,Accessory A Power,0
10:39:07 AM,Accessory B Type,Audio System
10:39:07 AM,Accessory B Volume,28.2051537
10:39:07 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:07 AM,GPS Location,"43.07317104029589,-89.40078356607312"
10:39:07 AM,Vehicle State 1 (Drive Position),Drive
10:39:07 AM,Vehicle State 2 (Error Code),None
10:39:07 AM,Vehicle State 3 (Key State/Position),RUN
10:39:07 AM,Vehicle State 4 (Speed),19.52365096050057
10:39:07 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:07 AM,Vehicle State 6 (Drive Mode),Normal
10:39:07 AM,Accessory A Type,Front Winch
10:39:07 AM,Accessory A State,Retracted
10:39:07 AM,Accessory A Power,0
10:39:07 AM,Accessory B Type,Audio System
10:39:07 AM,Accessory B Volume,58.57095288150171
10:39:07 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:07 AM,GPS Location,"43.07316225374187,-89.40080128774504"
10:39:07 AM,Vehicle State 1 (Drive Position),Drive
10:39:07 AM,Vehicle State 2 (Error Code),None
10:39:07 AM,Vehicle State 3 (Key State/Position),RUN
10:39:07 AM,Vehicle State 4 (Speed),18.350689800546757
10:39:07 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:07 AM,Vehicle State 6 (Drive Mode),Eco
10:39:07 AM,Accessory A Type,Front Winch
10:39:07 AM,Accessory A State,Retracted
10:39:07 AM,Accessory A Power,0
10:39:07 AM,Accessory B Type,Audio System
10:39:07 AM,Accessory B Volume,55.05206940164027
10:39:07 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:07 AM,GPS Location,"43.073161479082465,-89.40081197352873"
10:39:07 AM,Vehicle State 1 (Drive Position),Drive
10:39:07 AM,Vehicle State 2 (Error Code),None
10:39:07 AM,Vehicle State 3 (Key State/Position),RUN
10:39:07 AM,Vehicle State 4 (Speed),6.611247483036065
10:39:07 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:07 AM,Vehicle State 6 (Drive Mode),Sport
10:39:07 AM,Accessory A Type,Front Winch
10:39:07 AM,Accessory A State,Retracted
10:39:07 AM,Accessory A Power,0
10:39:07 AM,Accessory B Type,Audio System
10:39:07 AM,Accessory B Volume,19.833742449108193
10:39:07 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:07 AM,GPS Location,"43.07317348675797,-89.4008018980189"
10:39:07 AM,Vehicle State 1 (Drive Position),Drive
10:39:07 AM,Vehicle State 2 (Error Code),None
10:39:07 AM,Vehicle State 3 (Key State/Position),RUN
10:39:07 AM,Vehicle State 4 (Speed),8.760872045057383
10:39:07 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:07 AM,Vehicle State 6 (Drive Mode),Sport
10:39:07 AM,Accessory A Type,Front Winch
10:39:07 AM,Accessory A State,Retracted
10:39:07 AM,Accessory A Power,0
10:39:07 AM,Accessory B Type,Audio System
10:39:07 AM,Accessory B Volume,26.282616135172148
10:39:07 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:07 AM,GPS Location,"43.07320173392889,-89.4007736460884"
10:39:07 AM,Vehicle State 1 (Drive Position),Drive
10:39:07 AM,Vehicle State 2 (Error Code),None
10:39:07 AM,Vehicle State 3 (Key State/Position),RUN
10:39:07 AM,Vehicle State 4 (Speed),15.046404921464067
10:39:07 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:07 AM,Vehicle State 6 (Drive Mode),Eco
10:39:07 AM,Accessory A Type,Front Winch
10:39:07 AM,Accessory A State,Retracted
10:39:07 AM,Accessory A Power,0
10:39:07 AM,Accessory B Type,Audio System
10:39:07 AM,Accessory B Volume,45.13921476
10:39:08 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:08 AM,GPS Location,"43.07319453875229,-89.40077802145325"
10:39:08 AM,Vehicle State 1 (Drive Position),Drive
10:39:08 AM,Vehicle State 2 (Error Code),None
10:39:08 AM,Vehicle State 3 (Key State/Position),RUN
10:39:08 AM,Vehicle State 4 (Speed),5.060619581901445
10:39:08 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:08 AM,Vehicle State 6 (Drive Mode),Sport
10:39:08 AM,Accessory A Type,Front Winch
10:39:08 AM,Accessory A State,Retracted
10:39:08 AM,Accessory A Power,0
10:39:08 AM,Accessory B Type,Audio System
10:39:08 AM,Accessory B Volume,15.181858745704336
10:39:08 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:08 AM,GPS Location,"43.07319380457409,-89.40077781251371"
10:39:08 AM,Vehicle State 1 (Drive Position),Drive
10:39:08 AM,Vehicle State 2 (Error Code),None
10:39:08 AM,Vehicle State 3 (Key State/Position),RUN
10:39:08 AM,Vehicle State 4 (Speed),0.8011646363888497
10:39:08 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:08 AM,Vehicle State 6 (Drive Mode),Eco
10:39:08 AM,Accessory A Type,Front Winch
10:39:08 AM,Accessory A State,Retracted
10:39:08 AM,Accessory A Power,0
10:39:08 AM,Accessory B Type,Audio System
10:39:08 AM,Accessory B Volume,2.4034939091665493
10:39:08 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:08 AM,GPS Location,"43.07321262877815,-89.4007661165441"
10:39:08 AM,Vehicle State 1 (Drive Position),Drive
10:39:08 AM,Vehicle State 2 (Error Code),None
10:39:08 AM,Vehicle State 3 (Key State/Position),RUN
10:39:08 AM,Vehicle State 4 (Speed),8.088693147
10:39:08 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:08 AM,Vehicle State 6 (Drive Mode),Sport
10:39:08 AM,Accessory A Type,Front Winch
10:39:08 AM,Accessory A State,Retracted
10:39:08 AM,Accessory A Power,0
10:39:08 AM,Accessory B Type,Audio System
10:39:08 AM,Accessory B Volume,24.26607944119899
10:39:08 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:08 AM,GPS Location,"43.07317448709855,-89.40076286190136"
10:39:08 AM,Vehicle State 1 (Drive Position),Drive
10:39:08 AM,Vehicle State 2 (Error Code),None
10:39:08 AM,Vehicle State 3 (Key State/Position),RUN
10:39:08 AM,Vehicle State 4 (Speed),28.47317616205218
10:39:08 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:08 AM,Vehicle State 6 (Drive Mode),Normal
10:39:08 AM,Accessory A Type,Front Winch
10:39:08 AM,Accessory A State,Retracted
10:39:08 AM,Accessory A Power,0
10:39:08 AM,Accessory B Type,Audio System
10:39:08 AM,Accessory B Volume,85.41952848615654
10:39:08 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:08 AM,GPS Location,"43.073215186100136,-89.40079613222893"
10:39:08 AM,Vehicle State 1 (Drive Position),Drive
10:39:08 AM,Vehicle State 2 (Error Code),None
10:39:08 AM,Vehicle State 3 (Key State/Position),RUN
10:39:08 AM,Vehicle State 4 (Speed),32.797862816690085
10:39:08 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:08 AM,Vehicle State 6 (Drive Mode),Eco
10:39:08 AM,Accessory A Type,Front Winch
10:39:08 AM,Accessory A State,Retracted
10:39:08 AM,Accessory A Power,0
10:39:08 AM,Accessory B Type,Audio System
10:39:08 AM,Accessory B Volume,98.39358845007025
10:39:08 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:08 AM,GPS Location,"43.07319085667558,-89.400775628703"
10:39:08 AM,Vehicle State 1 (Drive Position),Drive
10:39:08 AM,Vehicle State 2 (Error Code),None
10:39:08 AM,Vehicle State 3 (Key State/Position),RUN
10:39:08 AM,Vehicle State 4 (Speed),18.44471315796425
10:39:08 AM,Vehicle State 5 (2WD/4WD),2WD
10:39:08 AM,Vehicle State 6 (Drive Mode),Sport
10:39:08 AM,Accessory A Type,Front Winch
10:39:08 AM,Accessory A State,Retracted
10:39:08 AM,Accessory A Power,0
10:39:08 AM,Accessory B Type,Audio System
10:39:08 AM,Accessory B Volume,55.334139473892755
10:39:08 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:08 AM,GPS Location,"43.07319301629137,-89.40076917465211"
10:39:08 AM,Vehicle State 1 (Drive Position),Drive
10:39:08 AM,Vehicle State 2 (Error Code),None
10:39:08 AM,Vehicle State 3 (Key State/Position),RUN
10:39:08 AM,Vehicle State 4 (Speed),2.651096032448245
10:39:08 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:08 AM,Vehicle State 6 (Drive Mode),Normal
10:39:08 AM,Accessory A Type,Front Winch
10:39:08 AM,Accessory A State,Retracted
10:39:08 AM,Accessory A Power,0
10:39:08 AM,Accessory B Type,Audio System
10:39:08 AM,Accessory B Volume,7.953288097344735
10:39:08 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:08 AM,GPS Location,"43.07320772339663,-89.40078038860855"
10:39:08 AM,Vehicle State 1 (Drive Position),Drive
10:39:08 AM,Vehicle State 2 (Error Code),None
10:39:08 AM,Vehicle State 3 (Key State/Position),RUN
10:39:08 AM,Vehicle State 4 (Speed),6.807977786718629
10:39:08 AM,Vehicle State 5 (2WD/4WD),4WD
10:39:08 AM,Vehicle State 6 (Drive Mode),Eco
10:39:08 AM,Accessory A Type,Front Winch
10:39:08 AM,Accessory A State,Retracted
10:39:08 AM,Accessory A Power,0
10:39:08 AM,Accessory B Type,Audio System
10:39:08 AM,Accessory B Volume,20.423933360155885
10:39:08 AM,Vehicle VIN,1HGBH41JXMN109186
10:39:08 AM,GPS Location,"43.07328047705322,-89.4007330935362"
